lon,lat,count,z_standardized,lag,Gi_z,Gi_cat,Moran_I_overall
-87.89220183486239,41.627889908256876,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.88807339449542,41.627889908256876,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.88394495412844,41.627889908256876,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.87981651376147,41.627889908256876,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.8756880733945,41.627889908256876,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.87155963302753,41.627889908256876,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.86743119266055,41.627889908256876,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.86330275229358,41.627889908256876,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.85917431192661,41.627889908256876,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.85504587155964,41.627889908256876,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.85091743119266,41.627889908256876,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.84678899082569,41.627889908256876,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.84266055045872,41.627889908256876,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.83853211009175,41.627889908256876,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.83440366972478,41.627889908256876,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.8302752293578,41.627889908256876,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.82614678899083,41.627889908256876,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.82201834862386,41.627889908256876,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.81788990825689,41.627889908256876,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.8137614678899,41.627889908256876,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.80963302752293,41.627889908256876,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.80550458715597,41.627889908256876,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.801376146789,41.627889908256876,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.79724770642203,41.627889908256876,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.79311926605504,41.627889908256876,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.78899082568807,41.627889908256876,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.7848623853211,41.627889908256876,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.78073394495414,41.627889908256876,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.77660550458715,41.627889908256876,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.77247706422018,41.627889908256876,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.76834862385321,41.627889908256876,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.76422018348624,41.627889908256876,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.76009174311926,41.627889908256876,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.75596330275229,41.627889908256876,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.75183486238532,41.627889908256876,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.74770642201835,41.627889908256876,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.74357798165138,41.627889908256876,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.7394495412844,41.627889908256876,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.73532110091743,41.627889908256876,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.73119266055046,41.627889908256876,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.7270642201835,41.627889908256876,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.72293577981651,41.627889908256876,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.71880733944954,41.627889908256876,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.71467889908257,41.627889908256876,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.7105504587156,41.627889908256876,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.70642201834862,41.627889908256876,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.70229357798165,41.627889908256876,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.69816513761468,41.627889908256876,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.69403669724771,41.627889908256876,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.68990825688074,41.627889908256876,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.68577981651376,41.627889908256876,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.68165137614679,41.627889908256876,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.67752293577982,41.627889908256876,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.67339449541285,41.627889908256876,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.66926605504587,41.627889908256876,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.6651376146789,41.627889908256876,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.66100917431193,41.627889908256876,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.65688073394496,41.627889908256876,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.65275229357798,41.627889908256876,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.648623853211,41.627889908256876,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.64449541284404,41.627889908256876,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.64036697247707,41.627889908256876,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.6362385321101,41.627889908256876,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.63211009174312,41.627889908256876,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.62798165137615,41.627889908256876,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.62385321100918,41.627889908256876,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.61972477064221,41.627889908256876,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.61559633027522,41.627889908256876,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.61146788990825,41.627889908256876,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.60733944954129,41.627889908256876,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.60321100917432,41.627889908256876,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.59908256880735,41.627889908256876,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.59495412844036,41.627889908256876,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.5908256880734,41.627889908256876,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.58669724770643,41.627889908256876,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.58256880733946,41.627889908256876,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.57844036697247,41.627889908256876,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.5743119266055,41.627889908256876,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.57018348623853,41.627889908256876,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.56605504587156,41.627889908256876,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.56192660550458,41.627889908256876,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.55779816513761,41.627889908256876,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.55366972477064,41.627889908256876,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.54954128440367,41.627889908256876,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.5454128440367,41.627889908256876,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.54128440366972,41.627889908256876,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.53715596330275,41.627889908256876,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.53302752293578,41.627889908256876,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.52889908256881,41.627889908256876,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.52477064220183,41.627889908256876,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.52064220183486,41.627889908256876,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.51651376146789,41.627889908256876,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.51238532110092,41.627889908256876,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.50825688073394,41.627889908256876,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.50412844036697,41.627889908256876,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.5,41.627889908256876,0.0,-0.40233087931007777,-0.40233087931007777,-0.9857090588511036,0,0.7718002950243339
-87.95,41.63183486238532,0.0,-0.40233087931007777,-0.40233087931007777,-0.9857090588511036,0,0.7718002950243339
-87.94587155963303,41.63183486238532,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.94174311926606,41.63183486238532,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.93761467889908,41.63183486238532,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.93348623853211,41.63183486238532,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.92935779816514,41.63183486238532,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.92522935779817,41.63183486238532,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.92110091743119,41.63183486238532,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.91697247706422,41.63183486238532,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.91284403669725,41.63183486238532,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.90871559633028,41.63183486238532,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.9045871559633,41.63183486238532,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.90045871559633,41.63183486238532,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.89633027522936,41.63183486238532,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.89220183486239,41.63183486238532,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.88807339449542,41.63183486238532,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.88394495412844,41.63183486238532,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.87981651376147,41.63183486238532,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.8756880733945,41.63183486238532,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.87155963302753,41.63183486238532,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.86743119266055,41.63183486238532,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.86330275229358,41.63183486238532,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.85917431192661,41.63183486238532,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.85504587155964,41.63183486238532,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.85091743119266,41.63183486238532,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.84678899082569,41.63183486238532,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.84266055045872,41.63183486238532,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.83853211009175,41.63183486238532,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.83440366972478,41.63183486238532,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.8302752293578,41.63183486238532,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.82614678899083,41.63183486238532,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.82201834862386,41.63183486238532,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.81788990825689,41.63183486238532,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.8137614678899,41.63183486238532,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.80963302752293,41.63183486238532,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.80550458715597,41.63183486238532,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.801376146789,41.63183486238532,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.79724770642203,41.63183486238532,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.79311926605504,41.63183486238532,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.78899082568807,41.63183486238532,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.7848623853211,41.63183486238532,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.78073394495414,41.63183486238532,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.77660550458715,41.63183486238532,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.77247706422018,41.63183486238532,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.76834862385321,41.63183486238532,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
-87.76422018348624,41.63183486238532,0.0,-0.40233087931007777,-0.40233087931007777,-1.207391874735307,0,0.7718002950243339
